"","dog","sample","burst.timestamp","sample.timestamp","behaviour","X","Y","Z","index"
"2096","hagrid",78479,"35:38.0","35:44.5","forage",2473,2270,1646,22
"2097","hagrid",78480,"35:38.0","35:44.6","forage",2382,2106,1640,22
"2098","hagrid",78481,"35:38.0","35:44.7","forage",2267,2127,1761,22
"2099","hagrid",78482,"35:38.0","35:44.8","forage",2667,2242,1539,22
"2100","hagrid",78483,"35:38.0","35:44.9","forage",2465,2137,1666,22
"2101","hagrid",78484,"35:38.0","35:45.0","forage",2384,2004,1760,23
"2102","hagrid",78485,"35:38.0","35:45.1","forage",2340,2136,1667,23
"2103","hagrid",78486,"35:38.0","35:45.2","forage",2464,2266,1662,23
"2104","hagrid",78487,"35:38.0","35:45.3","forage",2319,2122,1760,23
"2105","hagrid",78488,"35:38.0","35:45.4","forage",2416,2115,1617,23
"2106","hagrid",78489,"35:38.0","35:45.5","forage",2176,2186,1675,23
"2107","hagrid",78490,"35:38.0","35:45.6","forage",2372,2089,1659,23
"2108","hagrid",78491,"35:38.0","35:45.7","forage",2419,2089,1785,23
"2109","hagrid",78492,"35:38.0","35:45.8","forage",2359,2233,1417,23
"2110","hagrid",78493,"35:38.0","35:45.9","forage",2400,2253,1575,23
"2111","hagrid",78494,"35:38.0","35:46.0","forage",2240,1918,1705,23
"2112","hagrid",78495,"35:38.0","35:46.1","forage",2432,2395,1632,23
"2113","hagrid",78496,"35:38.0","35:46.2","forage",2255,2068,1607,23
"2114","hagrid",78497,"35:38.0","35:46.3","forage",2435,2000,1693,23
"2115","hagrid",78498,"35:38.0","35:46.4","forage",2370,2328,1837,23
"2116","hagrid",78499,"35:38.0","35:46.5","forage",2316,2190,1534,23
"2117","hagrid",78500,"35:38.0","35:46.6","forage",2503,2217,1603,23
"2118","hagrid",78501,"35:38.0","35:46.7","forage",2391,2262,1752,23
"2119","hagrid",78502,"35:38.0","35:46.8","forage",2342,2201,1784,23
"2120","hagrid",78503,"35:38.0","35:46.9","forage",2462,1862,1683,23
"2121","hagrid",78504,"35:38.0","35:47.0","forage",2541,2210,1767,24
"2122","hagrid",78505,"35:38.0","35:47.1","forage",2331,2291,1556,24
"2123","hagrid",78506,"35:38.0","35:47.3","forage",2296,2168,1784,24
"2124","hagrid",78507,"35:38.0","35:47.4","forage",2396,1987,1754,24
"2125","hagrid",78508,"35:38.0","35:47.5","forage",2202,2290,1739,24
"2126","hagrid",78509,"35:38.0","35:47.6","forage",2426,2258,1652,24
"2127","hagrid",78510,"35:38.0","35:47.7","forage",2351,2003,1642,24
"2128","hagrid",78511,"35:38.0","35:47.8","forage",2368,2217,1723,24
"2129","hagrid",78512,"35:38.0","35:47.9","forage",2374,2166,1691,24
"2130","hagrid",78513,"35:38.0","35:48.0","forage",2463,1830,1866,24
"2131","hagrid",78514,"35:38.0","35:48.1","forage",2399,2254,1610,24
"2132","hagrid",78515,"35:38.0","35:48.2","forage",2552,1999,1891,24
"2133","hagrid",78516,"35:38.0","35:48.3","forage",2409,2313,1617,24
"2134","hagrid",78517,"35:38.0","35:48.4","forage",2473,2121,1644,24
"2135","hagrid",78518,"35:38.0","35:48.5","forage",2433,2144,1576,24
"2136","hagrid",78519,"35:38.0","35:48.6","forage",2330,2109,1749,24
"2137","hagrid",78520,"35:38.0","35:48.7","forage",2257,2151,1750,24
"2138","hagrid",78521,"35:38.0","35:48.8","forage",2269,2032,1735,24
"2139","hagrid",78522,"35:38.0","35:48.9","forage",2416,2157,1654,24
"2140","hagrid",78523,"35:38.0","35:49.0","forage",2409,2146,1475,24
"2141","hagrid",78524,"35:38.0","35:49.1","forage",2389,2202,1570,25
"2142","hagrid",78525,"35:38.0","35:49.2","forage",2327,2102,1672,25
"2143","hagrid",78526,"35:38.0","35:49.3","forage",2312,1973,1719,25
"2144","hagrid",78527,"35:38.0","35:49.4","forage",2372,2199,1612,25
"2145","hagrid",78528,"35:38.0","35:49.5","forage",2391,2212,1716,25
"2146","hagrid",78529,"35:38.0","35:49.6","forage",2628,2137,1688,25
"2147","hagrid",78530,"35:38.0","35:49.7","forage",2299,2014,1596,25
"2148","hagrid",78531,"35:38.0","35:49.8","forage",2360,2219,1598,25
"2149","hagrid",78532,"35:38.0","35:49.9","forage",2307,2280,1690,25
"2150","hagrid",78533,"35:38.0","35:50.0","forage",2379,2200,1746,25
"2151","hagrid",78534,"35:38.0","35:50.1","forage",2311,2302,1688,25
"2152","hagrid",78535,"35:38.0","35:50.2","forage",2431,2152,1693,25
"2153","hagrid",78536,"35:38.0","35:50.3","forage",2420,2104,1683,25
"2154","hagrid",78537,"35:38.0","35:50.4","forage",2373,2116,1714,25
"2155","hagrid",78538,"35:38.0","35:50.5","forage",2309,2095,1634,25
"2156","hagrid",78539,"35:38.0","35:50.6","forage",2443,2105,1517,25
"2157","hagrid",78540,"35:38.0","35:50.7","forage",2390,2045,1536,25
"2158","hagrid",78541,"35:38.0","35:50.8","forage",2285,2128,1655,25
"2159","hagrid",78542,"35:38.0","35:50.9","forage",2174,2133,1612,25
"2160","hagrid",78543,"35:38.0","35:51.0","forage",2172,1933,1647,25
"2161","hagrid",78544,"35:38.0","35:51.1","forage",2145,2024,1672,26
"2162","hagrid",78545,"35:38.0","35:51.2","forage",2224,1994,1687,26
"2163","hagrid",78546,"35:38.0","35:51.3","forage",2275,2183,1386,26
"2164","hagrid",78547,"35:38.0","35:51.4","forage",2405,2189,1760,26
"2165","hagrid",78548,"35:38.0","35:51.5","forage",2455,2201,1630,26
"2166","hagrid",78549,"35:38.0","35:51.6","forage",2404,2179,1643,26
"2167","hagrid",78550,"35:38.0","35:51.7","forage",2203,2107,1770,26
"2168","hagrid",78551,"35:38.0","35:51.8","forage",2405,2384,1508,26
"2169","hagrid",78552,"35:38.0","35:51.9","forage",2309,1960,1641,26
"2170","hagrid",78553,"35:38.0","35:52.0","forage",2274,2553,1316,26
"2171","hagrid",78554,"35:38.0","35:52.1","forage",2123,2179,1775,26
"2172","hagrid",78555,"35:38.0","35:52.2","forage",2429,2039,1554,26
"2173","hagrid",78556,"35:38.0","35:52.3","forage",2424,2271,1719,26
"2174","hagrid",78557,"35:38.0","35:52.4","forage",2251,2157,1568,26
"2175","hagrid",78558,"35:38.0","35:52.5","forage",2466,2161,1659,26
"2176","hagrid",78559,"35:38.0","35:52.6","forage",2226,2331,1643,26
"2177","hagrid",78560,"35:38.0","35:52.7","forage",2350,2095,1589,26
"2178","hagrid",78561,"35:38.0","35:52.8","forage",2340,1856,1700,26
"2179","hagrid",78562,"35:38.0","35:52.9","forage",2238,2329,1570,26
"2180","hagrid",78563,"35:38.0","35:53.0","forage",2290,2134,1747,26
"2181","hagrid",78564,"35:38.0","35:53.1","forage",2372,2056,1865,27
"2182","hagrid",78565,"35:38.0","35:53.2","forage",2433,2108,1432,27
"2183","hagrid",78566,"35:38.0","35:53.3","forage",2420,2307,1542,27
"2184","hagrid",78567,"35:38.0","35:53.4","forage",2449,1998,1690,27
"2185","hagrid",78568,"35:38.0","35:53.5","forage",2247,2163,1646,27
"2186","hagrid",78569,"35:38.0","35:53.6","forage",2224,2017,1727,27
"2187","hagrid",78570,"35:38.0","35:53.7","forage",2325,2473,1503,27
"2188","hagrid",78571,"35:38.0","35:53.8","forage",2383,1981,1644,27
"2189","hagrid",78572,"35:38.0","35:53.9","forage",2302,2176,1634,27
"2190","hagrid",78573,"35:38.0","35:54.0","forage",2421,2059,1700,27
"2191","hagrid",78574,"35:38.0","35:54.1","forage",2450,1977,1774,27
"2192","hagrid",78575,"35:38.0","35:54.2","forage",2322,2006,1239,27
"2193","hagrid",78576,"35:38.0","35:54.3","forage",2265,2464,1584,27
"2194","hagrid",78577,"35:38.0","35:54.4","forage",2171,2200,1845,27
"2195","hagrid",78578,"35:38.0","35:54.5","forage",2154,1953,1678,27
"2196","hagrid",78579,"35:38.0","35:54.6","forage",2040,2216,1722,27
"2197","hagrid",78580,"35:38.0","35:54.7","forage",2260,2198,1528,27
"2198","hagrid",78581,"35:38.0","35:54.8","forage",2206,2080,1617,27
"2199","hagrid",78582,"35:38.0","35:54.9","forage",2314,2178,1538,27
"2200","hagrid",78583,"35:38.0","35:55.0","forage",2078,2070,1721,27
"2201","hagrid",78584,"35:38.0","35:55.1","forage",2404,2323,1610,28
"2202","hagrid",78585,"35:38.0","35:55.2","forage",2187,2208,1685,28
"2203","hagrid",78586,"35:38.0","35:55.3","forage",2395,2132,1529,28
"2204","hagrid",78587,"35:38.0","35:55.4","forage",2337,2150,1722,28
"2205","hagrid",78588,"35:38.0","35:55.5","forage",2475,2112,1768,28
"2206","hagrid",78589,"35:38.0","35:55.6","forage",2403,2107,1717,28
"2207","hagrid",78590,"35:38.0","35:55.7","forage",2402,2107,1607,28
"2208","hagrid",78591,"35:38.0","35:55.8","forage",2257,2026,1659,28
"2209","hagrid",78592,"35:38.0","35:55.9","forage",2392,1900,1694,28
"2210","hagrid",78593,"35:38.0","35:56.0","forage",2074,2119,1355,28
"2211","hagrid",78594,"35:58.0","35:58.0","forage",2187,2082,1514,28
"2212","hagrid",78595,"35:58.0","35:58.1","forage",2134,2381,1595,28
"2213","hagrid",78596,"35:58.0","35:58.2","forage",2184,2146,1652,28
"2214","hagrid",78597,"35:58.0","35:58.3","forage",2298,2225,1491,28
"2215","hagrid",78598,"35:58.0","35:58.4","forage",2196,2209,1735,28
"2216","hagrid",78599,"35:58.0","35:58.5","forage",2275,2117,1664,28
"2217","hagrid",78600,"35:58.0","35:58.6","forage",2429,2153,1669,28
"2218","hagrid",78601,"35:58.0","35:58.7","forage",2658,2211,1637,28
"2219","hagrid",78602,"35:58.0","35:58.8","forage",2381,2239,1634,28
"2220","hagrid",78603,"35:58.0","35:58.9","forage",2395,1978,1678,28
"2221","hagrid",78604,"35:58.0","35:59.0","forage",2386,2106,1616,29
"2222","hagrid",78605,"35:58.0","35:59.1","forage",2522,2105,1825,29
"2223","hagrid",78606,"35:58.0","35:59.2","forage",2323,2177,1532,29
"2224","hagrid",78607,"35:58.0","35:59.3","forage",2427,2260,1639,29
"2225","hagrid",78608,"35:58.0","35:59.4","forage",2432,2130,1592,29
"2226","hagrid",78609,"35:58.0","35:59.5","forage",2299,2268,1715,29
"2227","hagrid",78610,"35:58.0","35:59.6","forage",2232,1938,1722,29
"2228","hagrid",78611,"35:58.0","35:59.7","forage",2361,1936,1722,29
"2229","hagrid",78612,"35:58.0","35:59.8","forage",2523,2304,1740,29
"2230","hagrid",78613,"35:58.0","35:59.9","forage",2312,2134,1646,29
"2231","hagrid",78614,"35:58.0","36:00.0","forage",2412,2030,1516,29
"2232","hagrid",78615,"35:58.0","36:00.1","forage",2298,1880,1651,29
"2233","hagrid",78616,"35:58.0","36:00.2","forage",2202,2125,1667,29
"2234","hagrid",78617,"35:58.0","36:00.3","forage",2263,2151,1650,29
"2235","hagrid",78618,"35:58.0","36:00.4","forage",2552,2163,1579,29
"2236","hagrid",78619,"35:58.0","36:00.5","forage",2325,2097,1634,29
"2237","hagrid",78620,"35:58.0","36:00.6","forage",2399,2212,1728,29
"2238","hagrid",78621,"35:58.0","36:00.7","forage",2434,2248,1788,29
"2239","hagrid",78622,"35:58.0","36:00.8","forage",2320,1976,1568,29
"2240","hagrid",78623,"35:58.0","36:00.9","forage",2366,2110,1652,29
"2241","hagrid",78624,"35:58.0","36:01.0","forage",2230,2100,1703,30
"2242","hagrid",78625,"35:58.0","36:01.1","forage",2429,2151,1496,30
"2243","hagrid",78626,"35:58.0","36:01.2","forage",2280,2116,1548,30
"2244","hagrid",78627,"35:58.0","36:01.3","forage",2220,2059,1585,30
"2245","hagrid",78628,"35:58.0","36:01.4","forage",2278,2261,1634,30
"2246","hagrid",78629,"35:58.0","36:01.5","forage",2173,2017,1786,30
"2247","hagrid",78630,"35:58.0","36:01.6","forage",2335,2129,1539,30
"2248","hagrid",78631,"35:58.0","36:01.7","forage",2294,2186,1706,30
"2249","hagrid",78632,"35:58.0","36:01.8","forage",2158,2155,1588,30
"2250","hagrid",78633,"35:58.0","36:01.9","forage",2347,1986,1613,30
"2251","hagrid",78634,"35:58.0","36:02.0","forage",2229,2181,1722,30
"2252","hagrid",78635,"35:58.0","36:02.1","forage",2406,2252,1586,30
"2253","hagrid",78636,"35:58.0","36:02.2","forage",2324,1909,1615,30
"2254","hagrid",78637,"35:58.0","36:02.3","forage",2372,2164,1574,30
"2255","hagrid",78638,"35:58.0","36:02.4","forage",2314,2197,1627,30
"2256","hagrid",78639,"35:58.0","36:02.5","forage",2316,2040,1732,30
"2257","hagrid",78640,"35:58.0","36:02.6","forage",2225,2066,1514,30
"2258","hagrid",78641,"35:58.0","36:02.7","forage",2345,2356,1779,30
"2259","hagrid",78642,"35:58.0","36:02.8","forage",2233,2261,1652,30
"2260","hagrid",78643,"35:58.0","36:02.9","forage",2313,2061,1711,30
"2261","hagrid",78644,"35:58.0","36:03.0","forage",2366,1946,1768,31
"2262","hagrid",78645,"35:58.0","36:03.1","forage",2468,2362,1476,31
"2263","hagrid",78646,"35:58.0","36:03.2","forage",2401,2098,1572,31
"2264","hagrid",78647,"35:58.0","36:03.3","forage",2271,2110,1505,31
"2265","hagrid",78648,"35:58.0","36:03.4","forage",2211,1954,1696,31
"2266","hagrid",78649,"35:58.0","36:03.5","forage",2111,2260,1671,31
"2267","hagrid",78650,"35:58.0","36:03.6","forage",2222,2059,1826,31
"2268","hagrid",78651,"35:58.0","36:03.7","forage",2441,2039,1470,31
"2269","hagrid",78652,"35:58.0","36:03.8","forage",2369,2394,1727,31
"2270","hagrid",78653,"35:58.0","36:03.9","forage",2278,2181,1691,31
"2271","hagrid",78654,"35:58.0","36:04.0","forage",2340,2062,1620,31
"2272","hagrid",78655,"35:58.0","36:04.1","forage",2084,2092,1674,31
"2273","hagrid",78656,"35:58.0","36:04.2","forage",2434,2343,1313,31
"2274","hagrid",78657,"35:58.0","36:04.3","forage",2329,1971,1632,31
"2275","hagrid",78658,"35:58.0","36:04.4","forage",2303,2222,1706,31
"2276","hagrid",78659,"35:58.0","36:04.5","forage",2266,2067,1602,31
"2277","hagrid",78660,"35:58.0","36:04.6","forage",2343,2306,1398,31
"2278","hagrid",78661,"35:58.0","36:04.7","forage",2206,2110,1607,31
"2279","hagrid",78662,"35:58.0","36:04.8","forage",2150,2157,1695,31
"2280","hagrid",78663,"35:58.0","36:04.9","forage",2096,1898,1671,31
"2281","hagrid",78664,"35:58.0","36:05.0","forage",2068,2247,1675,32
"2282","hagrid",78665,"35:58.0","36:05.1","forage",2170,1957,1395,32
"2283","hagrid",78666,"35:58.0","36:05.2","forage",2155,2126,1476,32
"2284","hagrid",78667,"35:58.0","36:05.3","forage",2046,2133,1644,32
"2285","hagrid",78668,"35:58.0","36:05.4","forage",2211,2028,1677,32
"2286","hagrid",78669,"35:58.0","36:05.5","forage",2200,1970,1494,32
"2287","hagrid",78670,"35:58.0","36:05.6","forage",2249,2167,1357,32
"2288","hagrid",78671,"35:58.0","36:05.7","forage",2103,2120,1578,32
"2289","hagrid",78672,"35:58.0","36:05.8","forage",2223,2037,1604,32
"2290","hagrid",78673,"35:58.0","36:05.9","forage",2184,1924,1394,32
"2291","hagrid",78674,"35:58.0","36:06.0","forage",1940,2265,1624,32
"2292","hagrid",78675,"35:58.0","36:06.1","forage",1798,1835,1808,32
"2293","hagrid",78676,"35:58.0","36:06.2","forage",1985,1965,1278,32
"2294","hagrid",78677,"35:58.0","36:06.3","forage",1958,2103,1433,32
"2295","hagrid",78678,"35:58.0","36:06.4","forage",1831,2034,1931,32
"2296","hagrid",78679,"35:58.0","36:06.5","forage",2234,2079,1298,32
"2297","hagrid",78680,"35:58.0","36:06.6","forage",1982,2297,1503,32
"2298","hagrid",78681,"35:58.0","36:06.7","forage",1700,2165,1909,32
"2299","hagrid",78682,"35:58.0","36:06.8","forage",2141,2121,1479,32
"2300","hagrid",78683,"35:58.0","36:06.9","forage",2298,2033,1470,32
"2301","hagrid",78713,"35:58.0","36:10.0","forage",2226,2069,1560,33
"2302","hagrid",78714,"35:58.0","36:10.1","forage",2355,2245,1607,33
"2303","hagrid",78715,"35:58.0","36:10.2","forage",2224,2197,1785,33
"2304","hagrid",78716,"35:58.0","36:10.3","forage",2261,2052,1696,33
"2305","hagrid",78717,"35:58.0","36:10.4","forage",2346,2223,1642,33
"2306","hagrid",78718,"35:58.0","36:10.5","forage",2485,2288,1585,33
"2307","hagrid",78719,"35:58.0","36:10.6","forage",2357,2147,1712,33
"2308","hagrid",78720,"35:58.0","36:10.7","forage",2254,2141,1590,33
"2309","hagrid",78721,"35:58.0","36:10.8","forage",2326,2057,1553,33
"2310","hagrid",78722,"35:58.0","36:10.9","forage",2352,2154,1673,33
"2311","hagrid",78723,"35:58.0","36:11.0","forage",2346,2150,1592,33
"2312","hagrid",78724,"35:58.0","36:11.1","forage",2378,2052,1675,33
"2313","hagrid",78725,"35:58.0","36:11.2","forage",2213,2374,1645,33
"2314","hagrid",78726,"35:58.0","36:11.3","forage",2356,2066,1665,33
"2315","hagrid",78727,"35:58.0","36:11.4","forage",2562,2076,1712,33
"2316","hagrid",78728,"35:58.0","36:11.5","forage",2246,2235,1676,33
"2317","hagrid",78729,"35:58.0","36:11.6","forage",2348,2254,1610,33
"2318","hagrid",78730,"35:58.0","36:11.7","forage",2454,2330,1627,33
"2319","hagrid",78731,"35:58.0","36:11.8","forage",2407,2168,1728,33
"2320","hagrid",78732,"35:58.0","36:11.9","forage",2457,2221,1636,33
"2321","hagrid",78733,"35:58.0","36:12.0","forage",2291,1699,1719,34
"2322","hagrid",78734,"35:58.0","36:12.1","forage",2463,2132,1689,34
"2323","hagrid",78735,"35:58.0","36:12.2","forage",2219,2149,1657,34
"2324","hagrid",78736,"35:58.0","36:12.3","forage",2199,2256,1639,34
"2325","hagrid",78737,"35:58.0","36:12.4","forage",2417,1799,1802,34
"2326","hagrid",78738,"35:58.0","36:12.5","forage",2352,2625,1470,34
"2327","hagrid",78739,"35:58.0","36:12.6","forage",2327,1730,1893,34
"2328","hagrid",78740,"35:58.0","36:12.7","forage",2339,2626,1696,34
"2329","hagrid",78741,"35:58.0","36:12.8","forage",2430,2123,1732,34
"2330","hagrid",78742,"35:58.0","36:12.9","forage",2544,2081,1692,34
"2331","hagrid",78743,"35:58.0","36:13.0","forage",2413,1955,1692,34
"2332","hagrid",78744,"35:58.0","36:13.1","forage",2211,2545,1743,34
"2333","hagrid",78745,"35:58.0","36:13.2","forage",2406,2054,1741,34
"2334","hagrid",78746,"35:58.0","36:13.3","forage",2401,2245,1703,34
"2335","hagrid",78747,"35:58.0","36:13.4","forage",2315,1983,1620,34
"2336","hagrid",78748,"35:58.0","36:13.5","forage",2379,2146,1651,34
"2337","hagrid",78749,"35:58.0","36:13.6","forage",2346,1985,1732,34
"2338","hagrid",78750,"35:58.0","36:13.7","forage",2306,2289,1499,34
"2339","hagrid",78751,"35:58.0","36:13.8","forage",2323,2201,1730,34
"2340","hagrid",78752,"35:58.0","36:13.9","forage",2286,2325,1495,34
"2341","hagrid",78753,"35:58.0","36:14.0","forage",2822,2152,1841,35
"2342","hagrid",78754,"35:58.0","36:14.1","forage",2302,1855,1773,35
"2343","hagrid",78755,"35:58.0","36:14.2","forage",2576,2022,1701,35
"2344","hagrid",78756,"35:58.0","36:14.3","forage",2425,2049,1686,35
"2345","hagrid",78757,"35:58.0","36:14.4","forage",2320,2083,1697,35
"2346","hagrid",78758,"35:58.0","36:14.5","forage",2382,2250,1694,35
"2347","hagrid",78759,"35:58.0","36:14.6","forage",2490,2310,1850,35
"2348","hagrid",78760,"35:58.0","36:14.7","forage",2351,2004,1693,35
"2349","hagrid",78761,"35:58.0","36:14.8","forage",2451,2281,1753,35
"2350","hagrid",78762,"35:58.0","36:14.9","forage",2501,2100,1522,35
"2351","hagrid",78763,"35:58.0","36:15.0","forage",2271,2231,1654,35
"2352","hagrid",78764,"35:58.0","36:15.1","forage",2238,2241,1712,35
"2353","hagrid",78765,"35:58.0","36:15.2","forage",2273,1914,1646,35
"2354","hagrid",78766,"35:58.0","36:15.3","forage",2192,2152,1759,35
"2355","hagrid",78767,"35:58.0","36:15.4","forage",2192,2139,1604,35
"2356","hagrid",78768,"35:58.0","36:15.5","forage",2578,2280,1512,35
"2357","hagrid",78769,"35:58.0","36:15.6","forage",2406,2185,1710,35
"2358","hagrid",78770,"35:58.0","36:15.7","forage",2274,2086,1583,35
"2359","hagrid",78771,"35:58.0","36:15.8","forage",2416,2233,1737,35
"2360","hagrid",78772,"35:58.0","36:15.9","forage",2341,2308,1677,35
"2361","hagrid",78773,"35:58.0","36:16.0","forage",2366,2070,1669,36
"2362","hagrid",78774,"36:19.0","36:19.0","forage",2414,1930,1804,36
"2363","hagrid",78775,"36:19.0","36:19.1","forage",2345,2533,1701,36
"2364","hagrid",78776,"36:19.0","36:19.2","forage",2473,1857,1756,36
"2365","hagrid",78777,"36:19.0","36:19.3","forage",2397,2364,1737,36
"2366","hagrid",78778,"36:19.0","36:19.4","forage",2615,1944,1598,36
"2367","hagrid",78779,"36:19.0","36:19.5","forage",2379,2530,2010,36
"2368","hagrid",78780,"36:19.0","36:19.6","forage",2610,2302,2003,36
"2369","hagrid",78781,"36:19.0","36:19.7","forage",2414,1903,1600,36
"2370","hagrid",78782,"36:19.0","36:19.8","forage",2470,2243,1761,36
"2371","hagrid",78783,"36:19.0","36:19.9","forage",2450,2337,1852,36
"2372","hagrid",78784,"36:19.0","36:20.0","forage",2442,1917,1727,36
"2373","hagrid",78785,"36:19.0","36:20.1","forage",2293,2220,1685,36
"2374","hagrid",78786,"36:19.0","36:20.2","forage",2471,2349,1661,36
"2375","hagrid",78787,"36:19.0","36:20.3","forage",2605,2201,1667,36
"2376","hagrid",78788,"36:19.0","36:20.4","forage",2381,2068,1769,36
